InvoiceNumber,SalesChannel,WarehouseLocationCode,ProcurementDate,SalesOrderDate,DispatchDate,DeliveryDate,Currency,SalesRepID,CustomerID,BranchCode,ProductCode,QuantityOrdered,DiscountRate,UnitSalePrice,UnitProductionCost
SO - 0001034,Distributor,MHD1003,2018-07-19 00:00:00,2018-09-16 00:00:00,2018-09-24 00:00:00,2018-09-28 00:00:00,IRR,1,2955,TBZ005,1068,8,0.05,3839.1,2610.588
SO - 0001035,Distributor,TBZ1004,2018-04-10 00:00:00,2018-09-16 00:00:00,2018-09-25 00:00:00,2018-09-26 00:00:00,IRR,23,2036,TEH001,1065,4,0.05,6076.9,4071.523
SO - 0001036,Distributor,MHD1003,2018-07-19 00:00:00,2018-09-16 00:00:00,2018-10-11 00:00:00,2018-10-19 00:00:00,IRR,20,2080,TEH001,1081,7,0.2,1051.9,462.836
SO - 0001037,Direct Sales,TBZ1004,2018-04-10 00:00:00,2018-09-16 00:00:00,2018-10-13 00:00:00,2018-10-15 00:00:00,IRR,21,2504,TEH001,1027,8,0.075,1132.3,577.473
SO - 0001038,Direct Sales,ISF1002,2018-07-19 00:00:00,2018-09-17 00:00:00,2018-09-25 00:00:00,2018-09-26 00:00:00,IRR,6,2328,ISF002,1003,8,0.05,2961.4,1184.56
SO - 0001039,Distributor,ISF1002,2018-04-10 00:00:00,2018-09-17 00:00:00,2018-09-30 00:00:00,2018-10-06 00:00:00,IRR,6,2786,TBZ005,1006,4,0.05,3396.9,2140.047
SO - 0001040,Agency,TEH1001,2018-04-10 00:00:00,2018-09-17 00:00:00,2018-09-21 00:00:00,2018-10-01 00:00:00,IRR,5,2477,MHD004,1073,7,0.2,5728.5,3322.53
SO - 0001041,Direct Sales,MHD1003,2018-07-19 00:00:00,2018-09-17 00:00:00,2018-10-10 00:00:00,2018-10-12 00:00:00,IRR,21,2870,TBZ005,1069,6,0.05,2224.4,1401.372
SO - 0001042,Online,TBZ1004,2018-07-19 00:00:00,2018-09-17 00:00:00,2018-09-21 00:00:00,2018-09-29 00:00:00,IRR,13,2264,ISF002,1089,3,0.075,3986.5,1674.33
SO - 0001043,Direct Sales,TBZ1004,2018-07-19 00:00:00,2018-09-17 00:00:00,2018-09-25 00:00:00,2018-10-01 00:00:00,IRR,26,2828,SHZ003,1005,8,0.1,5681.6,2613.536
SO - 0001044,Agency,TBZ1004,2018-04-10 00:00:00,2018-09-18 00:00:00,2018-10-01 00:00:00,2018-10-08 00:00:00,IRR,23,2897,ISF002,1065,2,0.075,5272.9,3005.553
SO - 0001045,Direct Sales,TEH1001,2018-07-19 00:00:00,2018-09-18 00:00:00,2018-10-08 00:00:00,2018-10-17 00:00:00,IRR,23,2615,MHD004,1041,8,0.2,1125.6,529.032
SO - 0001046,Direct Sales,MHD1003,2018-07-19 00:00:00,2018-09-18 00:00:00,2018-10-10 00:00:00,2018-10-16 00:00:00,IRR,15,2713,SHZ003,1020,7,0.05,690.1,400.258
SO - 0001047,Direct Sales,ISF1002,2018-07-19 00:00:00,2018-09-18 00:00:00,2018-09-30 00:00:00,2018-10-06 00:00:00,IRR,5,2721,TBZ005,1088,3,0.05,2546,1502.14
SO - 0001048,Distributor,MHD1003,2018-07-19 00:00:00,2018-09-18 00:00:00,2018-09-25 00:00:00,2018-10-04 00:00:00,IRR,1,2802,MHD004,1038,5,0.1,3035.1,2276.325
SO - 0001049,Agency,TEH1001,2018-04-10 00:00:00,2018-09-18 00:00:00,2018-09-29 00:00:00,2018-10-09 00:00:00,IRR,16,2586,SHZ003,1042,2,0.05,4006.6,2444.026
SO - 0001050,Agency,TBZ1004,2018-07-19 00:00:00,2018-09-19 00:00:00,2018-09-22 00:00:00,2018-10-01 00:00:00,IRR,3,2144,TEH001,1070,6,0.1,3892.7,2179.912
SO - 0001051,Online,TBZ1004,2018-07-19 00:00:00,2018-09-19 00:00:00,2018-10-05 00:00:00,2018-10-11 00:00:00,IRR,6,2974,ISF002,1065,8,0.1,2566.1,1334.372
SO - 0001052,Online,ISF1002,2018-07-19 00:00:00,2018-09-19 00:00:00,2018-10-06 00:00:00,2018-10-07 00:00:00,IRR,2,2674,TEH001,1048,8,0.075,1333.3,786.647
SO - 0001053,Direct Sales,ISF1002,2018-07-19 00:00:00,2018-09-19 00:00:00,2018-09-21 00:00:00,2018-09-25 00:00:00,IRR,8,2973,ISF002,1073,5,0.05,1051.9,452.317
SO - 0001054,Agency,ISF1002,2018-07-19 00:00:00,2018-09-19 00:00:00,2018-09-29 00:00:00,2018-10-09 00:00:00,IRR,27,2584,ISF002,1071,3,0.05,3946.3,3314.892
SO - 0001055,Distributor,TBZ1004,2018-04-10 00:00:00,2018-09-19 00:00:00,2018-10-04 00:00:00,2018-10-08 00:00:00,IRR,23,2662,TBZ005,1091,8,0.05,1118.9,593.017
SO - 0001056,Agency,ISF1002,2018-04-10 00:00:00,2018-09-19 00:00:00,2018-10-07 00:00:00,2018-10-12 00:00:00,IRR,19,2314,MHD004,1029,8,0.075,2881,1325.26
SO - 0001057,Distributor,ISF1002,2018-07-19 00:00:00,2018-09-20 00:00:00,2018-09-26 00:00:00,2018-09-29 00:00:00,IRR,8,2150,TEH001,1080,7,0.05,2224.4,1890.74
SO - 0001058,Online,ISF1002,2018-04-10 00:00:00,2018-09-20 00:00:00,2018-09-22 00:00:00,2018-10-02 00:00:00,IRR,19,2306,TBZ005,1028,1,0.075,1011.7,586.786
SO - 0001059,Distributor,MHD1003,2018-04-10 00:00:00,2018-09-20 00:00:00,2018-10-09 00:00:00,2018-10-12 00:00:00,IRR,24,2051,SHZ003,1090,2,0.2,167.5,123.95
SO - 0001060,Distributor,TEH1001,2018-07-19 00:00:00,2018-09-20 00:00:00,2018-10-04 00:00:00,2018-10-14 00:00:00,IRR,12,2644,ISF002,1096,7,0.05,1139,740.35
SO - 0001061,Distributor,TBZ1004,2018-04-10 00:00:00,2018-09-20 00:00:00,2018-10-09 00:00:00,2018-10-14 00:00:00,IRR,23,2051,SHZ003,1056,8,0.05,167.5,110.55
SO - 0001062,Direct Sales,ISF1002,2018-04-10 00:00:00,2018-09-20 00:00:00,2018-10-14 00:00:00,2018-10-16 00:00:00,IRR,1,2457,ISF002,1015,1,0.05,864.3,553.152
SO - 0001063,Online,MHD1003,2018-07-19 00:00:00,2018-09-20 00:00:00,2018-10-05 00:00:00,2018-10-10 00:00:00,IRR,4,2877,TEH001,1057,1,0.05,2914.5,2477.325
SO - 0001064,Online,MHD1003,2018-04-10 00:00:00,2018-09-21 00:00:00,2018-10-15 00:00:00,2018-10-24 00:00:00,IRR,24,2040,ISF002,1048,3,0.05,5293,2858.22
SO - 0001065,Direct Sales,TBZ1004,2018-07-19 00:00:00,2018-09-21 00:00:00,2018-09-29 00:00:00,2018-10-03 00:00:00,IRR,2,2044,TEH001,1036,6,0.2,924.6,406.824
SO - 0001066,Online,TBZ1004,2018-07-19 00:00:00,2018-09-21 00:00:00,2018-09-30 00:00:00,2018-10-09 00:00:00,IRR,4,2926,TBZ005,1081,4,0.1,884.4,619.08
SO - 0001067,Online,TEH1001,2018-07-19 00:00:00,2018-09-21 00:00:00,2018-09-25 00:00:00,2018-10-03 00:00:00,IRR,18,2897,MHD004,1051,7,0.4,2458.9,1819.586
SO - 0001068,Agency,TEH1001,2018-04-10 00:00:00,2018-09-21 00:00:00,2018-10-14 00:00:00,2018-10-15 00:00:00,IRR,3,2315,ISF002,1039,8,0.05,924.6,656.466
SO - 0001069,Distributor,TBZ1004,2018-04-10 00:00:00,2018-09-21 00:00:00,2018-10-03 00:00:00,2018-10-12 00:00:00,IRR,8,2618,SHZ003,1003,8,0.05,6344.9,3235.899
SO - 0001070,Direct Sales,TEH1001,2018-07-19 00:00:00,2018-09-21 00:00:00,2018-10-09 00:00:00,2018-10-12 00:00:00,IRR,18,2128,TBZ005,1067,2,0.4,3932.9,2910.346
SO - 0001071,Direct Sales,MHD1003,2018-04-10 00:00:00,2018-09-22 00:00:00,2018-10-16 00:00:00,2018-10-26 00:00:00,IRR,23,2526,TEH001,1023,5,0.075,1112.2,500.49
SO - 0001072,Distributor,TBZ1004,2018-07-19 00:00:00,2018-09-22 00:00:00,2018-10-01 00:00:00,2018-10-03 00:00:00,IRR,23,2602,ISF002,1049,7,0.15,904.5,370.845
SO - 0001073,Agency,TBZ1004,2018-07-19 00:00:00,2018-09-22 00:00:00,2018-10-06 00:00:00,2018-10-07 00:00:00,IRR,15,2719,TBZ005,1026,2,0.075,1165.8,524.61
SO - 0001074,Agency,ISF1002,2018-04-10 00:00:00,2018-09-22 00:00:00,2018-09-30 00:00:00,2018-10-05 00:00:00,IRR,1,2058,TBZ005,1028,7,0.15,174.2,116.714
SO - 0001075,Direct Sales,TBZ1004,2018-04-10 00:00:00,2018-09-22 00:00:00,2018-10-13 00:00:00,2018-10-22 00:00:00,IRR,11,2165,TBZ005,1069,6,0.075,2378.5,1379.53
SO - 0001076,Agency,ISF1002,2018-07-19 00:00:00,2018-09-22 00:00:00,2018-09-28 00:00:00,2018-10-02 00:00:00,IRR,2,2165,TEH001,1096,4,0.1,1025.1,850.833
SO - 0001077,Agency,TBZ1004,2018-07-19 00:00:00,2018-09-22 00:00:00,2018-10-16 00:00:00,2018-10-21 00:00:00,IRR,7,2758,TBZ005,1020,6,0.075,3839.1,2034.723
SO - 0001078,Direct Sales,TEH1001,2018-07-19 00:00:00,2018-09-22 00:00:00,2018-10-15 00:00:00,2018-10-25 00:00:00,IRR,16,2514,MHD004,1062,8,0.15,1031.8,650.034
SO - 0001079,Online,ISF1002,2018-04-10 00:00:00,2018-09-22 00:00:00,2018-10-09 00:00:00,2018-10-11 00:00:00,IRR,27,2381,SHZ003,1072,6,0.05,1005,623.1
SO - 0001080,Online,MHD1003,2018-07-19 00:00:00,2018-09-23 00:00:00,2018-10-05 00:00:00,2018-10-13 00:00:00,IRR,25,2933,TBZ005,1076,6,0.05,3886,2215.02
SO - 0001081,Direct Sales,TBZ1004,2018-07-19 00:00:00,2018-09-23 00:00:00,2018-10-08 00:00:00,2018-10-13 00:00:00,IRR,10,2057,TEH001,1012,6,0.15,1125.6,574.056
SO - 0001082,Distributor,TBZ1004,2018-04-10 00:00:00,2018-09-23 00:00:00,2018-10-02 00:00:00,2018-10-07 00:00:00,IRR,2,2362,SHZ003,1081,2,0.1,3899.4,1832.718
SO - 0001083,Distributor,ISF1002,2018-07-19 00:00:00,2018-09-23 00:00:00,2018-09-26 00:00:00,2018-09-27 00:00:00,IRR,14,2878,MHD004,1076,5,0.05,1842.5,976.525
SO - 0001084,Direct Sales,TEH1001,2018-04-10 00:00:00,2018-09-23 00:00:00,2018-10-06 00:00:00,2018-10-07 00:00:00,IRR,17,2791,TBZ005,1021,2,0.05,201,86.43
SO - 0001085,Agency,MHD1003,2018-04-10 00:00:00,2018-09-23 00:00:00,2018-10-17 00:00:00,2018-10-22 00:00:00,IRR,13,2180,SHZ003,1069,7,0.05,1768.8,707.52
SO - 0001086,Distributor,ISF1002,2018-04-10 00:00:00,2018-09-23 00:00:00,2018-09-29 00:00:00,2018-10-04 00:00:00,IRR,3,2517,TBZ005,1085,1,0.4,5996.5,3777.795
SO - 0001087,Online,ISF1002,2018-04-10 00:00:00,2018-09-23 00:00:00,2018-10-12 00:00:00,2018-10-17 00:00:00,IRR,13,2614,MHD004,1075,1,0.075,2525.9,1667.094
SO - 0001088,Online,TEH1001,2018-07-19 00:00:00,2018-09-23 00:00:00,2018-10-13 00:00:00,2018-10-14 00:00:00,IRR,24,2828,TEH001,1090,1,0.05,1005,562.8
SO - 0001089,Online,TBZ1004,2018-04-10 00:00:00,2018-09-23 00:00:00,2018-09-25 00:00:00,2018-10-04 00:00:00,IRR,15,2175,ISF002,1084,5,0.3,944.7,377.88
SO - 0001090,Agency,MHD1003,2018-04-10 00:00:00,2018-09-23 00:00:00,2018-10-01 00:00:00,2018-10-03 00:00:00,IRR,15,2476,MHD004,1048,7,0.3,1681.7,924.935
SO - 0001091,Direct Sales,TBZ1004,2018-04-10 00:00:00,2018-09-24 00:00:00,2018-10-02 00:00:00,2018-10-07 00:00:00,IRR,14,2231,ISF002,1003,2,0.2,180.9,151.956
SO - 0001092,Online,TBZ1004,2018-04-10 00:00:00,2018-09-24 00:00:00,2018-10-09 00:00:00,2018-10-13 00:00:00,IRR,19,2134,MHD004,1033,4,0.05,1896.1,1592.724
SO - 0001093,Agency,ISF1002,2018-07-19 00:00:00,2018-09-24 00:00:00,2018-10-06 00:00:00,2018-10-11 00:00:00,IRR,12,2737,ISF002,1016,8,0.075,804,410.04
SO - 0001094,Direct Sales,MHD1003,2018-07-19 00:00:00,2018-09-24 00:00:00,2018-09-30 00:00:00,2018-10-09 00:00:00,IRR,7,2711,MHD004,1047,5,0.1,1112.2,778.54
SO - 0001095,Agency,TBZ1004,2018-04-10 00:00:00,2018-09-24 00:00:00,2018-10-14 00:00:00,2018-10-23 00:00:00,IRR,14,2304,SHZ003,1067,7,0.1,971.5,437.175
SO - 0001096,Direct Sales,TBZ1004,2018-04-10 00:00:00,2018-09-24 00:00:00,2018-10-20 00:00:00,2018-10-25 00:00:00,IRR,17,2071,ISF002,1077,2,0.05,2465.6,1380.736
SO - 0001097,Agency,TBZ1004,2018-04-10 00:00:00,2018-09-24 00:00:00,2018-09-26 00:00:00,2018-10-05 00:00:00,IRR,2,2539,MHD004,1027,6,0.05,2659.9,1915.128
SO - 0001098,Agency,TBZ1004,2018-07-19 00:00:00,2018-09-25 00:00:00,2018-10-11 00:00:00,2018-10-13 00:00:00,IRR,27,2713,SHZ003,1053,7,0.2,1675,1155.75
SO - 0001099,Distributor,TEH1001,2018-07-19 00:00:00,2018-09-25 00:00:00,2018-09-27 00:00:00,2018-10-03 00:00:00,IRR,14,2926,MHD004,1073,5,0.05,6150.6,3505.842
SO - 0001100,Distributor,ISF1002,2018-04-10 00:00:00,2018-09-25 00:00:00,2018-09-27 00:00:00,2018-10-04 00:00:00,IRR,16,2554,TEH001,1081,5,0.05,5306.4,2387.88
SO - 0001101,Distributor,ISF1002,2018-07-19 00:00:00,2018-09-25 00:00:00,2018-10-02 00:00:00,2018-10-09 00:00:00,IRR,21,2058,TBZ005,1048,6,0.15,3758.7,3082.134
SO - 0001102,Distributor,TEH1001,2018-04-10 00:00:00,2018-09-25 00:00:00,2018-10-05 00:00:00,2018-10-10 00:00:00,IRR,15,2173,TEH001,1062,7,0.075,2291.4,1603.98
SO - 0001103,Agency,MHD1003,2018-04-10 00:00:00,2018-09-25 00:00:00,2018-10-20 00:00:00,2018-10-28 00:00:00,IRR,5,2631,TBZ005,1005,7,0.075,5748.6,3564.132
SO - 0001104,Online,TBZ1004,2018-04-10 00:00:00,2018-09-25 00:00:00,2018-10-09 00:00:00,2018-10-13 00:00:00,IRR,13,2356,TBZ005,1037,8,0.1,1909.5,1336.65
SO - 0001105,Online,TBZ1004,2018-07-19 00:00:00,2018-09-25 00:00:00,2018-10-05 00:00:00,2018-10-10 00:00:00,IRR,13,2344,TBZ005,1070,7,0.05,3892.7,3308.795
SO - 0001106,Distributor,MHD1003,2018-04-10 00:00:00,2018-09-25 00:00:00,2018-10-12 00:00:00,2018-10-18 00:00:00,IRR,12,2520,TEH001,1055,6,0.075,1118.9,749.663
SO - 0001107,Online,MHD1003,2018-04-10 00:00:00,2018-09-25 00:00:00,2018-10-21 00:00:00,2018-10-30 00:00:00,IRR,16,2209,ISF002,1017,1,0.075,3999.9,2559.936
SO - 0001108,Distributor,TBZ1004,2018-07-19 00:00:00,2018-09-26 00:00:00,2018-10-06 00:00:00,2018-10-13 00:00:00,IRR,10,2749,ISF002,1020,2,0.075,1782.2,873.278
SO - 0001109,Direct Sales,TBZ1004,2018-07-19 00:00:00,2018-09-26 00:00:00,2018-10-22 00:00:00,2018-10-31 00:00:00,IRR,24,2617,MHD004,1077,4,0.05,1072,707.52
SO - 0001110,Distributor,TBZ1004,2018-04-10 00:00:00,2018-09-26 00:00:00,2018-10-12 00:00:00,2018-10-19 00:00:00,IRR,10,2652,TBZ005,1024,4,0.4,917.9,559.919
SO - 0001111,Online,ISF1002,2018-04-10 00:00:00,2018-09-26 00:00:00,2018-10-21 00:00:00,2018-10-31 00:00:00,IRR,23,2761,MHD004,1093,2,0.075,5252.8,2836.512
SO - 0001112,Agency,TBZ1004,2018-07-19 00:00:00,2018-09-26 00:00:00,2018-10-04 00:00:00,2018-10-07 00:00:00,IRR,22,2314,TBZ005,1084,4,0.075,6505.7,5399.731
SO - 0001113,Distributor,ISF1002,2018-07-19 00:00:00,2018-09-26 00:00:00,2018-09-29 00:00:00,2018-09-30 00:00:00,IRR,4,2466,TBZ005,1028,6,0.1,3390.2,1932.414
SO - 0001114,Online,TBZ1004,2018-04-10 00:00:00,2018-09-26 00:00:00,2018-10-18 00:00:00,2018-10-24 00:00:00,IRR,6,2163,MHD004,1074,5,0.075,221.1,108.339
SO - 0001115,Direct Sales,MHD1003,2018-07-19 00:00:00,2018-09-26 00:00:00,2018-10-24 00:00:00,2018-11-03 00:00:00,IRR,14,2840,MHD004,1015,2,0.05,3993.2,3034.832
SO - 0001116,Direct Sales,TEH1001,2018-07-19 00:00:00,2018-09-26 00:00:00,2018-10-01 00:00:00,2018-10-06 00:00:00,IRR,9,2494,TBZ005,1049,8,0.4,2519.2,1612.288
SO - 0001117,Distributor,TBZ1004,2018-07-19 00:00:00,2018-09-27 00:00:00,2018-10-07 00:00:00,2018-10-15 00:00:00,IRR,9,2422,SHZ003,1036,5,0.05,3953,2964.75
SO - 0001118,Online,TBZ1004,2018-04-10 00:00:00,2018-09-27 00:00:00,2018-10-09 00:00:00,2018-10-18 00:00:00,IRR,12,2230,TEH001,1098,3,0.2,1092.1,840.917
SO - 0001119,Agency,TBZ1004,2018-04-10 00:00:00,2018-09-27 00:00:00,2018-10-05 00:00:00,2018-10-10 00:00:00,IRR,20,2030,SHZ003,1073,7,0.3,5835.7,4726.917
SO - 0001120,Online,TEH1001,2018-04-10 00:00:00,2018-09-27 00:00:00,2018-10-19 00:00:00,2018-10-21 00:00:00,IRR,12,2469,SHZ003,1005,5,0.05,1701.8,1276.35
SO - 0001121,Agency,ISF1002,2018-04-10 00:00:00,2018-09-27 00:00:00,2018-10-07 00:00:00,2018-10-10 00:00:00,IRR,26,2609,MHD004,1010,6,0.15,6117.1,4343.141
SO - 0001122,Distributor,TEH1001,2018-07-19 00:00:00,2018-09-27 00:00:00,2018-10-21 00:00:00,2018-10-29 00:00:00,IRR,6,2253,TBZ005,1051,2,0.075,1829.1,1188.915
SO - 0001123,Distributor,MHD1003,2018-04-10 00:00:00,2018-09-27 00:00:00,2018-09-30 00:00:00,2018-10-06 00:00:00,IRR,2,2286,TEH001,1042,5,0.075,3932.9,2477.727
SO - 0001124,Online,TEH1001,2018-07-19 00:00:00,2018-09-27 00:00:00,2018-10-01 00:00:00,2018-10-09 00:00:00,IRR,15,2605,ISF002,1007,2,0.05,1695.1,1101.815
SO - 0001125,Agency,MHD1003,2018-07-19 00:00:00,2018-09-27 00:00:00,2018-10-23 00:00:00,2018-10-28 00:00:00,IRR,12,2208,TEH001,1089,4,0.2,180.9,130.248
SO - 0001126,Direct Sales,MHD1003,2018-04-10 00:00:00,2018-09-28 00:00:00,2018-10-05 00:00:00,2018-10-15 00:00:00,IRR,12,2248,SHZ003,1023,1,0.15,877.7,631.944
SO - 0001127,Distributor,TEH1001,2018-04-10 00:00:00,2018-09-28 00:00:00,2018-10-21 00:00:00,2018-10-27 00:00:00,IRR,9,2110,MHD004,1089,7,0.15,2646.5,1984.875
SO - 0001128,Distributor,ISF1002,2018-04-10 00:00:00,2018-09-28 00:00:00,2018-10-17 00:00:00,2018-10-23 00:00:00,IRR,9,2828,SHZ003,1078,4,0.05,5132.2,2206.846
SO - 0001129,Online,ISF1002,2018-07-19 00:00:00,2018-09-28 00:00:00,2018-10-23 00:00:00,2018-11-02 00:00:00,IRR,18,2377,TEH001,1032,8,0.4,5112.1,3271.744
SO - 0001130,Distributor,MHD1003,2018-07-19 00:00:00,2018-09-28 00:00:00,2018-10-04 00:00:00,2018-10-11 00:00:00,IRR,12,2360,SHZ003,1050,7,0.05,1065.3,521.997
SO - 0001131,Online,TEH1001,2018-07-19 00:00:00,2018-09-28 00:00:00,2018-10-08 00:00:00,2018-10-13 00:00:00,IRR,19,2371,MHD004,1011,6,0.15,3269.6,2059.848
SO - 0001132,Online,MHD1003,2018-04-10 00:00:00,2018-09-28 00:00:00,2018-10-02 00:00:00,2018-10-09 00:00:00,IRR,9,2795,TBZ005,1055,6,0.075,6070.2,3277.908
SO - 0001133,Agency,ISF1002,2018-07-19 00:00:00,2018-09-28 00:00:00,2018-10-18 00:00:00,2018-10-23 00:00:00,IRR,18,2410,ISF002,1047,7,0.2,1279.7,857.399
SO - 0001134,Distributor,TEH1001,2018-07-19 00:00:00,2018-09-28 00:00:00,2018-10-07 00:00:00,2018-10-08 00:00:00,IRR,11,2475,SHZ003,1097,1,0.05,3061.9,2449.52
SO - 0001135,Agency,MHD1003,2018-07-19 00:00:00,2018-09-28 00:00:00,2018-10-02 00:00:00,2018-10-10 00:00:00,IRR,1,2760,TEH001,1024,2,0.05,2646.5,1217.39
SO - 0001136,Direct Sales,TEH1001,2018-04-10 00:00:00,2018-09-29 00:00:00,2018-10-27 00:00:00,2018-10-31 00:00:00,IRR,23,2811,ISF002,1056,6,0.075,5232.7,3767.544
SO - 0001137,Distributor,TEH1001,2018-04-10 00:00:00,2018-09-29 00:00:00,2018-10-15 00:00:00,2018-10-19 00:00:00,IRR,16,2949,SHZ003,1057,6,0.15,3986.5,3268.93
SO - 0001138,Online,TBZ1004,2018-07-19 00:00:00,2018-09-29 00:00:00,2018-10-03 00:00:00,2018-10-08 00:00:00,IRR,16,2404,MHD004,1077,4,0.1,247.9,178.488
SO - 0001139,Agency,TEH1001,2018-07-19 00:00:00,2018-09-29 00:00:00,2018-10-01 00:00:00,2018-10-10 00:00:00,IRR,22,2587,TEH001,1026,6,0.15,221.1,141.504
SO - 0001140,Agency,MHD1003,2018-04-10 00:00:00,2018-09-29 00:00:00,2018-10-06 00:00:00,2018-10-14 00:00:00,IRR,23,2166,SHZ003,1044,3,0.1,1118.9,492.316
SO - 0001141,Agency,MHD1003,2018-04-10 00:00:00,2018-09-29 00:00:00,2018-10-10 00:00:00,2018-10-20 00:00:00,IRR,5,2978,TBZ005,1045,1,0.05,5433.7,2825.524
SO - 0001142,Agency,ISF1002,2018-07-19 00:00:00,2018-09-29 00:00:00,2018-10-27 00:00:00,2018-10-28 00:00:00,IRR,7,2233,SHZ003,1047,5,0.075,3028.4,1756.472
SO - 0001143,Online,ISF1002,2018-04-10 00:00:00,2018-09-29 00:00:00,2018-10-04 00:00:00,2018-10-14 00:00:00,IRR,15,2580,MHD004,1013,1,0.15,3892.7,2296.693
SO - 0001144,Agency,MHD1003,2018-04-10 00:00:00,2018-09-29 00:00:00,2018-10-09 00:00:00,2018-10-11 00:00:00,IRR,12,2661,TEH001,1094,3,0.15,2579.5,2089.395
SO - 0001145,Agency,MHD1003,2018-07-19 00:00:00,2018-09-29 00:00:00,2018-10-03 00:00:00,2018-10-09 00:00:00,IRR,27,2518,MHD004,1094,6,0.05,1809,1230.12
SO - 0001146,Distributor,TEH1001,2018-07-19 00:00:00,2018-09-30 00:00:00,2018-10-03 00:00:00,2018-10-05 00:00:00,IRR,13,2045,ISF002,1048,4,0.075,5118.8,2457.024
SO - 0001147,Direct Sales,TBZ1004,2018-04-10 00:00:00,2018-09-30 00:00:00,2018-10-03 00:00:00,2018-10-09 00:00:00,IRR,12,2972,SHZ003,1031,2,0.1,978.2,753.214
SO - 0001148,Online,ISF1002,2018-07-19 00:00:00,2018-09-30 00:00:00,2018-10-04 00:00:00,2018-10-06 00:00:00,IRR,11,2524,TEH001,1011,3,0.05,770.5,554.76
SO - 0001149,Agency,ISF1002,2018-04-10 00:00:00,2018-09-30 00:00:00,2018-10-16 00:00:00,2018-10-20 00:00:00,IRR,12,2999,TEH001,1049,8,0.075,1085.4,759.78
SO - 0001150,Distributor,MHD1003,2018-07-19 00:00:00,2018-09-30 00:00:00,2018-10-20 00:00:00,2018-10-26 00:00:00,IRR,10,2748,TEH001,1096,5,0.05,1989.9,795.96
SO - 0001151,Agency,TEH1001,2018-07-19 00:00:00,2018-09-30 00:00:00,2018-10-17 00:00:00,2018-10-19 00:00:00,IRR,10,2030,TBZ005,1071,4,0.05,2907.8,2180.85
SO - 0001152,Agency,ISF1002,2018-04-10 00:00:00,2018-09-30 00:00:00,2018-10-09 00:00:00,2018-10-13 00:00:00,IRR,28,2901,TEH001,1041,8,0.075,1165.8,886.008
SO - 0001153,Online,TBZ1004,2018-07-19 00:00:00,2018-09-30 00:00:00,2018-10-19 00:00:00,2018-10-28 00:00:00,IRR,14,2300,ISF002,1076,4,0.075,5715.1,4343.476
SO - 0001154,Online,ISF1002,2018-07-19 00:00:00,2018-09-30 00:00:00,2018-10-22 00:00:00,2018-10-31 00:00:00,IRR,15,2053,TBZ005,1089,7,0.1,1695.1,1254.374
SO - 0001155,Online,ISF1002,2018-07-19 00:00:00,2018-10-01 00:00:00,2018-10-10 00:00:00,2018-10-19 00:00:00,IRR,21,2265,ISF002,1006,1,0.2,1038.5,643.87
SO - 0001156,Distributor,MHD1003,2018-07-19 00:00:00,2018-10-01 00:00:00,2018-10-07 00:00:00,2018-10-15 00:00:00,IRR,4,2570,ISF002,1008,7,0.05,5788.8,2778.624
SO - 0001157,Distributor,MHD1003,2018-07-19 00:00:00,2018-10-01 00:00:00,2018-10-21 00:00:00,2018-10-23 00:00:00,IRR,12,2274,SHZ003,1061,2,0.15,2237.8,1118.9
SO - 0001158,Online,TEH1001,2018-07-19 00:00:00,2018-10-01 00:00:00,2018-10-26 00:00:00,2018-10-30 00:00:00,IRR,25,2620,ISF002,1045,7,0.15,1132.3,871.871
SO - 0001159,Distributor,MHD1003,2018-07-19 00:00:00,2018-10-01 00:00:00,2018-10-15 00:00:00,2018-10-17 00:00:00,IRR,10,2769,MHD004,1029,4,0.05,891.1,552.482
SO - 0001160,Distributor,TEH1001,2018-04-10 00:00:00,2018-10-01 00:00:00,2018-10-15 00:00:00,2018-10-25 00:00:00,IRR,16,2700,TBZ005,1069,4,0.05,3819,3055.2
SO - 0001161,Agency,ISF1002,2018-07-19 00:00:00,2018-10-02 00:00:00,2018-10-10 00:00:00,2018-10-19 00:00:00,IRR,21,2087,MHD004,1041,6,0.15,1232.8,702.696
SO - 0001162,Agency,TEH1001,2018-07-19 00:00:00,2018-10-02 00:00:00,2018-10-05 00:00:00,2018-10-11 00:00:00,IRR,12,2735,ISF002,1010,3,0.075,6331.5,2532.6
SO - 0001163,Online,MHD1003,2018-07-19 00:00:00,2018-10-02 00:00:00,2018-10-15 00:00:00,2018-10-17 00:00:00,IRR,13,2630,MHD004,1056,6,0.1,917.9,431.413
SO - 0001164,Online,TEH1001,2018-07-19 00:00:00,2018-10-02 00:00:00,2018-10-28 00:00:00,2018-11-06 00:00:00,IRR,14,2417,TEH001,1006,4,0.05,1333.3,639.984
SO - 0001165,Distributor,MHD1003,2018-07-19 00:00:00,2018-10-02 00:00:00,2018-10-18 00:00:00,2018-10-23 00:00:00,IRR,15,2396,ISF002,1012,4,0.15,5467.2,3444.336
SO - 0001166,Agency,MHD1003,2018-07-19 00:00:00,2018-10-02 00:00:00,2018-10-17 00:00:00,2018-10-18 00:00:00,IRR,15,2367,TBZ005,1033,3,0.1,5896,3950.32
SO - 0001167,Distributor,TBZ1004,2018-04-10 00:00:00,2018-10-02 00:00:00,2018-10-08 00:00:00,2018-10-12 00:00:00,IRR,5,2555,TBZ005,1070,1,0.2,1809,1212.03
